ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU1965	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000000693
OTU1966	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000000694
OTU1967	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelotrichaceae	 Bulleidia	MGYG000000699
OTU1968	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000000702
OTU1969	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 UMGS1279	MGYG000000704
OTU1970	Bacteria	 Firmicutes_A	 Clostridia	 Monoglobales	 Monoglobaceae	 UMGS1326	MGYG000000706
OTU1971	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Succinivibrionaceae	 Succinivibrio	MGYG000000708
OTU1972	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UBA738	MGYG000000709
OTU1973	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 CAG-110	MGYG000000710
OTU1974	Bacteria	 Firmicutes_A	 Clostridia	 Peptostreptococcales	 Anaerovoracaceae	 CAG-238	MGYG000000711
OTU1975	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 CAG-83	MGYG000000713
OTU1976	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000000716
OTU1977	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 CAG-272	 HGM12650	MGYG000000719
OTU1978	Bacteria	 Verrucomicrobiota	 Lentisphaeria	 Victivallales	 Victivallaceae	 Victivallis	MGYG000000720
OTU1979	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 NC2004	MGYG000000721
OTU1980	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Gemmiger	MGYG000000724
OTU1981	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-74	 SFFS01	MGYG000000727
OTU1982	Bacteria	 Firmicutes_A	 Clostridia	 UBA1212	 	 	MGYG000000728
OTU1983	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000000731
OTU1984	Bacteria	 Firmicutes_A	 Clostridia	 TANB77	 CAG-508	 CAG-245	MGYG000000732
OTU1985	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 Borkfalkiaceae	 Borkfalkia	MGYG000000733
OTU1986	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UBA738	MGYG000000735
OTU1987	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 CAG-110	MGYG000000736
OTU1988	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000000737
OTU1989	Bacteria	 Firmicutes_A	 Clostridia	 TANB77	 CAG-508	 CAG-269	MGYG000000738
OTU1990	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 Evtepia	MGYG000000739
OTU1991	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-74	 	MGYG000000745
OTU1992	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UBA1777	MGYG000000746
OTU1993	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-74	 	MGYG000000747
OTU1994	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-917	 CAG-917	MGYG000000749
OTU1995	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 CAG-272	 CAG-724	MGYG000000750
OTU1996	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 UBA737	MGYG000000752
OTU1997	Bacteria	 Actinobacteriota	 Actinomycetia	 Mycobacteriales	 Mycobacteriaceae	 Corynebacterium	MGYG000000759
OTU1998	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Prevotella	MGYG000000760
OTU1999	Bacteria	 Firmicutes_A	 Clostridia	 Tissierellales	 Peptoniphilaceae	 Anaerococcus	MGYG000000761
OTU2000	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Porphyromonas	MGYG000000763
OTU2001	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000000795
OTU2002	Bacteria	 Firmicutes_C	 Negativicutes	 Veillonellales	 Veillonellaceae	 Veillonella	MGYG000000818
OTU2003	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	MGYG000000821
OTU2004	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Eubacterium_I	MGYG000000840
OTU2005	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Pasteurellaceae	 Haemophilus_D	MGYG000000860
OTU2006	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000000862
OTU2007	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Faecalibacterium	MGYG000000876
OTU2008	Archaea	 Thermoplasmatota	 Thermoplasmata	 Methanomassiliicoccales	 Methanomassiliicoccaceae	 Methanomassiliicoccus_A	MGYG000000897
OTU2009	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000000934
OTU2010	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001009
OTU2011	Bacteria	 Firmicutes_B	 Dehalobacteriia	 UBA7702	 UBA7702	 UBA7702	MGYG000001020
OTU2012	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UBA1777	MGYG000001028
OTU2013	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Eubacterium_G	MGYG000001032
OTU2014	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 UBA1390	 UBA1390	MGYG000001033
OTU2015	Bacteria	 Firmicutes	 Bacilli	 RF39	 UBA660	 UBA7057	MGYG000001048
OTU2016	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UBA1777	MGYG000001049
OTU2017	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001061
OTU2018	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Aerococcaceae	 Granulicatella	MGYG000001075
OTU2019	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Pygmaiobacter	MGYG000001106
OTU2020	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Pasteurellaceae	 Haemophilus_D	MGYG000001112
OTU2021	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001114
OTU2022	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 CAG-272	 HGM12669	MGYG000001133
OTU2023	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001137
OTU2024	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001142
OTU2025	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001150
OTU2026	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Acutalibacter	MGYG000001169
OTU2027	Bacteria	 Firmicutes_B	 Peptococcia	 Peptococcales	 Peptococcaceae	 UMGS1590	MGYG000001181
OTU2028	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Blautia_A	MGYG000001189
OTU2029	Bacteria	 Firmicutes_A	 Clostridia	 TANB77	 CAG-508	 UMGS1994	MGYG000001195
OTU2030	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001196
OTU2031	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	MGYG000001197
OTU2032	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Gemmiger	MGYG000001205
OTU2033	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 CAG-56	MGYG000001219
OTU2034	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001221
OTU2035	Bacteria	 Firmicutes	 Bacilli	 RF39	 UBA660	 CAG-776	MGYG000001233
OTU2036	Bacteria	 Firmicutes_C	 Negativicutes	 Veillonellales	 Dialisteraceae	 Dialister	MGYG000001242
OTU2037	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 Borkfalkiaceae	 UMGS775	MGYG000001272
OTU2038	Bacteria	 Actinobacteriota	 Actinomycetia	 Actinomycetales	 Actinomycetaceae	 Pauljensenia	MGYG000001284
OTU2039	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Faecalimonas	MGYG000001566
OTU2040	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001567
OTU2041	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001568
OTU2042	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Eubacterium_R	MGYG000001572
OTU2043	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001573
OTU2044	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001575
OTU2045	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001578
OTU2046	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001579
OTU2047	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001580
OTU2048	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001581
OTU2049	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001582
OTU2050	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001583
OTU2051	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001584
OTU2052	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001585
OTU2053	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001586
OTU2054	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001587
OTU2055	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001588
OTU2056	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Blautia_A	MGYG000001594
OTU2057	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 	MGYG000001600
OTU2058	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 CAG-170	MGYG000001632
OTU2059	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001642
OTU2060	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 CAG-485	MGYG000001643
OTU2061	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 CAG-873	MGYG000001666
OTU2062	Bacteria	 Cyanobacteria	 Vampirovibrionia	 Gastranaerophilales	 Gastranaerophilaceae	 Zag1	MGYG000001678
OTU2063	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001679
OTU2064	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Frisingicoccus	MGYG000001683
OTU2065	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 CAG-964	MGYG000001685
OTU2066	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001717
OTU2067	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001724
OTU2068	Bacteria	 Firmicutes_A	 Clostridia	 Peptostreptococcales	 Anaerovoracaceae	 UBA1191	MGYG000001727
OTU2069	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Tannerellaceae	 Parabacteroides	MGYG000001735
OTU2070	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001736
OTU2071	Bacteria	 Firmicutes_A	 Clostridia	 TANB77	 CAG-508	 CAG-269	MGYG000001739
OTU2072	Bacteria	 Firmicutes	 Bacilli	 RF39	 UBA660	 CAG-884	MGYG000001743
OTU2073	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Blautia_A	MGYG000001758
OTU2074	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001759
OTU2075	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Gemmiger	MGYG000001761
OTU2076	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 Paramuribaculum	MGYG000001775
OTU2077	Bacteria	 Firmicutes_C	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Phascolarctobacterium	MGYG000001778
OTU2078	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	MGYG000001780
OTU2079	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001788
OTU2080	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 UBA953	 W0P29-029	MGYG000001791
OTU2081	Bacteria	 Verrucomicrobiota	 Lentisphaeria	 Victivallales	 UBA1829	 UBA11452	MGYG000001792
OTU2082	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 UBA1242	 UBA11490	MGYG000001794
OTU2083	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Eubacterium_R	MGYG000001799
OTU2084	Bacteria	 Firmicutes	 Bacilli	 RFN20	 CAG-631	 CAG-631	MGYG000001800
OTU2085	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 UMGS1491	MGYG000001801
OTU2086	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 UBA932	 CAG-831	MGYG000001804
OTU2087	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Prevotella	MGYG000001805
OTU2088	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	MGYG000001807
OTU2089	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 UBA1375	MGYG000001808
OTU2090	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Eisenbergiella	MGYG000001809
OTU2091	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 UBA11774	MGYG000001811
OTU2092	Bacteria	 Verrucomicrobiota	 Lentisphaeria	 Victivallales	 UBA1829	 	MGYG000001812
OTU2093	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001813
OTU2094	Bacteria	 Firmicutes_A	 Clostridia	 Monoglobales	 Monoglobaceae	 UMGS1820	MGYG000001817
OTU2095	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 QAKW01	 HGM12957	MGYG000001818
OTU2096	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 Christensenellaceae	 	MGYG000001822
OTU2097	Bacteria	 Firmicutes_A	 Clostridia	 TANB77	 CAG-508	 CAG-269	MGYG000001825
OTU2098	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelotrichaceae	 Bulleidia	MGYG000001826
OTU2099	Bacteria	 Desulfobacterota	 Desulfovibrionia	 Desulfovibrionales	 Desulfovibrionaceae	 Bilophila	MGYG000001832
OTU2100	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 UBA737	MGYG000001837
OTU2101	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 UBA7173	MGYG000001839
OTU2102	Bacteria	 Firmicutes	 Bacilli	 RF39	 UBA660	 UMGS2016	MGYG000001840
OTU2103	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 CAG-170	MGYG000001841
OTU2104	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 Borkfalkiaceae	 UBA1259	MGYG000001843
OTU2105	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 Borkfalkiaceae	 Borkfalkia	MGYG000001844
OTU2106	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 QALW01	 UMGS1322	MGYG000001850
OTU2107	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-552	 UMGS1880	MGYG000001851
OTU2108	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 Borkfalkiaceae	 UBA11940	MGYG000001852
OTU2109	Archaea	 Thermoplasmatota	 Thermoplasmata	 Methanomassiliicoccales	 Methanomassiliicoccaceae	 Methanomassiliicoccus_A	MGYG000001856
OTU2110	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Succinivibrionaceae	 Succinivibrio	MGYG000001857
OTU2111	Bacteria	 Firmicutes_C	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Phascolarctobacterium_A	MGYG000001858
OTU2112	Bacteria	 Firmicutes_C	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Phascolarctobacterium_A	MGYG000001859
OTU2113	Bacteria	 Firmicutes_A	 Clostridia	 TANB77	 CAG-508	 HGM13634	MGYG000001861
OTU2114	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Anaerotignaceae	 Anaerotignum	MGYG000001862
OTU2115	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 Borkfalkiaceae	 UBA1259	MGYG000001863
OTU2116	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 Borkfalkiaceae	 UBA4675	MGYG000001864
OTU2117	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 CAG-485	MGYG000001868
OTU2118	Bacteria	 Firmicutes_C	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Phascolarctobacterium	MGYG000001870
OTU2119	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 	MGYG000001871
OTU2120	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Marvinbryantia	MGYG000001873
OTU2121	Bacteria	 Cyanobacteria	 Vampirovibrionia	 Gastranaerophilales	 RUG14156	 	MGYG000001875
OTU2122	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 CAG-272	 HGM12650	MGYG000001879
OTU2123	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 HGM11327	 HGM11327	MGYG000001880
OTU2124	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 UBA7173	MGYG000001885
OTU2125	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Paraprevotella	MGYG000001886
OTU2126	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 Borkfalkiaceae	 UMGS775	MGYG000001888
OTU2127	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Succinivibrionaceae	 Succinatimonas	MGYG000001890
OTU2128	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Butyricicoccaceae	 	MGYG000001891
OTU2129	Bacteria	 Proteobacteria	 Alphaproteobacteria	 RF32	 CAG-239	 CAG-495	MGYG000001894
OTU2130	Bacteria	 Firmicutes	 Bacilli	 RF39	 UBA660	 CAG-1000	MGYG000001897
OTU2131	Bacteria	 Cyanobacteria	 Vampirovibrionia	 Gastranaerophilales	 Gastranaerophilaceae	 Zag1	MGYG000001899
OTU2132	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 CAG-521	MGYG000001900
OTU2133	Bacteria	 Firmicutes_A	 Clostridia	 UMGS1810	 UMGS1810	 UMGS1810	MGYG000001902
OTU2134	Bacteria	 Firmicutes_A	 Clostridia	 Monoglobales	 Firm-18	 	MGYG000001903
OTU2135	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-917	 CAG-917	MGYG000001904
OTU2136	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 CAG-272	 Firm-07	MGYG000001905
OTU2137	Bacteria	 Cyanobacteria	 Vampirovibrionia	 Gastranaerophilales	 Gastranaerophilaceae	 CAG-484	MGYG000001906
OTU2138	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 UBA1242	 UMGS1908	MGYG000001907
OTU2139	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 Borkfalkiaceae	 QALS01	MGYG000001914
OTU2140	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001915
OTU2141	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001916
OTU2142	Bacteria	 Firmicutes	 Bacilli	 RF39	 UBA660	 CAG-762	MGYG000001917
OTU2143	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 Akkermansiaceae	 Akkermansia	MGYG000001921
OTU2144	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001935
OTU2145	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnoclostridium_A	MGYG000001952
OTU2146	Bacteria	 Firmicutes_A	 Clostridia	 Peptostreptococcales	 Anaerovoracaceae	 	MGYG000001953
OTU2147	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Enterocloster	MGYG000001954
OTU2148	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 Intestinimonas	MGYG000001958
OTU2149	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 CAG-110	MGYG000001969
OTU2150	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	MGYG000001977
OTU2151	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 Acutalibacter	MGYG000001979
OTU2152	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Schaedlerella	MGYG000001994
OTU2153	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000001996
OTU2154	Bacteria	 Firmicutes_A	 Clostridia_A	 Christensenellales	 CAG-917	 CAG-917	MGYG000002000
OTU2155	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 Lawsonibacter	MGYG000002005
OTU2156	Bacteria	 Firmicutes_A	 Clostridia	 Peptostreptococcales	 Anaerovoracaceae	 	MGYG000002010
OTU2157	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Fournierella	MGYG000002017
OTU2158	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 RUG12045	MGYG000002025
OTU2159	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000002032
OTU2160	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 An92	MGYG000002035
OTU2161	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Ruminococcaceae	 SFJ001	MGYG000002037
OTU2162	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Acutalibacteraceae	 	MGYG000002038
OTU2163	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000002041
OTU2164	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 CAG-110	MGYG000002045
OTU2165	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Roseburia	MGYG000002046
OTU2166	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Stomatobaculum	MGYG000002052
OTU2167	Bacteria	 Firmicutes_C	 Negativicutes	 Veillonellales	 Dialisteraceae	 	MGYG000002053
OTU2168	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000002055
OTU2169	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000002058
OTU2170	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Sutterella	MGYG000002062
OTU2171	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Prevotella	MGYG000002063
OTU2172	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 CAG-873	MGYG000002064
OTU2173	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 HGM13006	MGYG000002067
OTU2174	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UMGS1766	MGYG000002068
OTU2175	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella	MGYG000002069
OTU2176	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 HGM13006	MGYG000002071
OTU2177	Bacteria	 Firmicutes_A	 Clostridia	 Oscillospirales	 Oscillospiraceae	 CAG-110	MGYG000002073
OTU2178	Bacteria	 Firmicutes_A	 Clostridia	 Lachnospirales	 Lachnospiraceae	 	MGYG000002075
